left_len,right_len,total_empty,n,first,current_gap_m,current_gap_left,current_gap_right,current_pos,response_gap_m,response_gap_left,response_gap_right,response_pos,best_response_gap_m,best_response_gap_left,best_response_gap_right,best_response_pos,best_response_edge_distance,winning_response_count
8,27,35,36,8,27,0,2,13,8,0,1,2,13,0,2,11,1,23
8,27,35,36,8,27,0,2,14,8,0,1,2,8,0,1,6,1,25
8,27,35,36,8,27,0,2,15,8,0,1,2,11,1,2,1,1,24
8,27,35,36,8,27,0,2,16,8,0,1,2,10,1,2,1,1,23
8,27,35,36,8,27,0,2,17,8,0,1,2,9,1,2,1,1,25
8,27,35,36,8,27,0,2,18,8,0,1,2,8,1,2,1,1,24
8,27,35,36,8,27,0,2,19,7,1,2,1,7,1,2,1,1,24
8,27,35,36,8,27,0,2,20,6,1,2,1,6,1,2,1,1,26
8,27,35,36,8,27,0,2,21,5,1,2,1,5,1,2,1,1,25
8,27,35,36,8,27,0,2,22,4,1,2,1,4,1,2,1,1,25
8,27,35,36,8,27,0,2,23,3,1,2,1,3,1,2,1,1,26
8,27,35,36,8,27,0,2,24,8,0,1,2,24,0,2,1,1,25
8,27,35,36,8,27,0,2,25,8,0,1,2,25,0,2,1,1,26
8,28,36,37,8,8,0,2,1,6,1,2,1,6,1,2,1,1,30
8,28,36,37,8,8,0,2,2,5,1,2,2,28,0,1,26,1,25
8,28,36,37,8,8,0,2,3,4,1,2,1,4,1,2,1,1,28
8,28,36,37,8,8,0,2,4,3,1,2,1,3,1,2,1,1,28
8,28,36,37,8,8,0,2,5,5,0,2,2,5,0,2,3,1,22
8,28,36,37,8,8,0,2,6,6,0,2,2,6,0,2,4,1,28
8,28,36,37,8,28,0,2,1,8,0,1,2,8,0,1,6,1,29
8,28,36,37,8,28,0,2,2,8,0,1,2,25,1,2,1,1,26
8,28,36,37,8,28,0,2,3,8,0,1,2,24,1,2,1,1,25
8,28,36,37,8,28,0,2,4,4,0,2,2,4,0,2,2,1,26
8,28,36,37,8,28,0,2,5,5,0,2,2,5,0,2,3,1,16
8,28,36,37,8,28,0,2,6,6,0,2,2,6,0,2,4,1,24
8,28,36,37,8,28,0,2,7,7,0,2,2,7,0,2,5,1,24
8,28,36,37,8,28,0,2,8,8,0,1,2,8,0,2,6,1,17
8,28,36,37,8,28,0,2,9,8,0,1,2,9,0,2,7,1,22
8,28,36,37,8,28,0,2,10,8,0,1,2,10,0,2,8,1,23
8,28,36,37,8,28,0,2,11,8,0,1,2,11,0,2,9,1,18
8,28,36,37,8,28,0,2,12,8,0,1,2,12,0,2,10,1,22
8,28,36,37,8,28,0,2,13,8,0,1,2,13,0,2,11,1,22
8,28,36,37,8,28,0,2,14,8,0,1,2,14,0,2,12,1,20
8,28,36,37,8,28,0,2,15,8,0,1,2,12,1,2,1,1,24
8,28,36,37,8,28,0,2,16,8,0,1,2,11,1,2,9,1,20
8,28,36,37,8,28,0,2,17,8,0,1,2,17,0,2,15,1,19
8,28,36,37,8,28,0,2,18,8,0,1,2,9,1,2,1,1,25
8,28,36,37,8,28,0,2,19,8,0,1,2,8,1,2,6,1,16
8,28,36,37,8,28,0,2,20,7,1,2,2,7,1,2,5,1,21
8,28,36,37,8,28,0,2,21,6,1,2,1,6,1,2,1,1,24
8,28,36,37,8,28,0,2,22,5,1,2,2,22,0,2,20,1,23
8,28,36,37,8,28,0,2,23,4,1,2,2,4,1,2,2,1,21
8,28,36,37,8,28,0,2,24,3,1,2,1,3,1,2,1,1,25
8,28,36,37,8,28,0,2,25,8,0,1,2,25,0,2,23,1,25
8,28,36,37,8,28,0,2,26,8,0,1,2,26,0,2,24,1,24
8,29,37,38,8,8,0,2,1,6,1,2,1,6,1,2,1,1,31
8,29,37,38,8,8,0,2,2,5,1,2,2,29,0,1,1,1,21
8,29,37,38,8,8,0,2,3,4,1,2,1,4,1,2,1,1,29
8,29,37,38,8,8,0,2,4,3,1,2,1,3,1,2,1,1,28
8,29,37,38,8,8,0,2,5,5,0,2,2,5,0,2,3,1,28
8,29,37,38,8,8,0,2,6,6,0,2,2,6,0,2,4,1,30
8,29,37,38,8,29,0,2,1,8,0,1,1,8,0,1,1,1,31
8,29,37,38,8,29,0,2,2,8,0,1,2,26,1,2,24,1,19
8,29,37,38,8,29,0,2,3,8,0,1,2,8,0,1,6,1,27
8,29,37,38,8,29,0,2,4,4,0,2,2,4,0,2,2,1,28
8,29,37,38,8,29,0,2,5,5,0,2,2,5,0,2,3,1,25
8,29,37,38,8,29,0,2,6,6,0,2,2,6,0,2,4,1,27
8,29,37,38,8,29,0,2,7,7,0,2,1,7,0,2,1,1,27
8,29,37,38,8,29,0,2,8,8,0,1,2,8,0,2,6,1,26
8,29,37,38,8,29,0,2,9,8,0,1,2,8,0,1,6,1,27
8,29,37,38,8,29,0,2,10,8,0,1,2,10,0,2,1,1,27
8,29,37,38,8,29,0,2,11,8,0,1,2,11,0,2,9,1,26
8,29,37,38,8,29,0,2,12,8,0,1,2,12,0,2,10,1,26
8,29,37,38,8,29,0,2,13,8,0,1,2,13,0,2,11,1,26
8,29,37,38,8,29,0,2,14,8,0,1,2,14,0,2,12,1,26
8,29,37,38,8,29,0,2,15,8,0,1,2,13,1,2,1,1,26
8,29,37,38,8,29,0,2,16,8,0,1,2,12,1,2,1,1,26
8,29,37,38,8,29,0,2,17,8,0,1,2,11,1,2,1,1,25
8,29,37,38,8,29,0,2,18,8,0,1,2,10,1,2,1,1,25
8,29,37,38,8,29,0,2,19,8,0,1,2,8,0,1,6,1,27
8,29,37,38,8,29,0,2,20,8,0,1,2,8,1,2,1,1,26
8,29,37,38,8,29,0,2,21,7,1,2,1,7,1,2,1,1,26
8,29,37,38,8,29,0,2,22,6,1,2,1,6,1,2,1,1,26
8,29,37,38,8,29,0,2,23,5,1,2,1,5,1,2,1,1,27
8,29,37,38,8,29,0,2,24,4,1,2,1,4,1,2,1,1,26
8,29,37,38,8,29,0,2,25,3,1,2,1,3,1,2,1,1,26
8,29,37,38,8,29,0,2,26,8,0,1,2,26,0,2,24,1,26
8,29,37,38,8,29,0,2,27,8,0,1,2,27,0,2,25,1,27
8,30,38,39,8,8,0,2,1,6,1,2,1,30,0,1,29,0,33
8,30,38,39,8,8,0,2,2,5,1,2,2,5,1,2,2,2,25
8,30,38,39,8,8,0,2,3,4,1,2,1,4,1,2,1,1,29
8,30,38,39,8,8,0,2,4,3,1,2,1,3,1,2,1,1,30
8,30,38,39,8,8,0,2,5,5,0,2,2,5,0,2,3,1,21
8,30,38,39,8,8,0,2,6,6,0,2,2,6,0,2,4,1,29
8,30,38,39,8,30,0,2,1,8,0,1,1,8,0,1,1,1,32
8,30,38,39,8,30,0,2,2,8,0,1,2,27,1,2,25,1,26
8,30,38,39,8,30,0,2,3,8,0,1,1,8,0,1,1,1,28
8,30,38,39,8,30,0,2,4,4,0,2,2,4,0,2,2,1,29
8,30,38,39,8,30,0,2,5,5,0,2,2,5,0,2,3,1,16
8,30,38,39,8,30,0,2,6,6,0,2,2,6,0,2,4,1,28
8,30,38,39,8,30,0,2,7,7,0,2,2,7,0,2,5,1,25
8,30,38,39,8,30,0,2,8,8,0,1,2,8,0,2,6,1,16
8,30,38,39,8,30,0,2,9,8,0,1,2,9,0,2,7,1,26
8,30,38,39,8,30,0,2,10,8,0,1,2,10,0,2,8,1,25
8,30,38,39,8,30,0,2,11,8,0,1,2,11,0,2,9,1,18
8,30,38,39,8,30,0,2,12,8,0,1,2,12,0,2,10,1,24
8,30,38,39,8,30,0,2,13,8,0,1,2,13,0,2,11,1,26
8,30,38,39,8,30,0,2,14,8,0,1,2,14,0,2,12,1,22
8,30,38,39,8,30,0,2,15,8,0,1,2,14,1,2,12,1,20
8,30,38,39,8,30,0,2,16,8,0,1,2,13,1,2,11,1,25
8,30,38,39,8,30,0,2,17,8,0,1,2,12,1,2,10,1,22
8,30,38,39,8,30,0,2,18,8,0,1,2,18,0,2,16,1,19
8,30,38,39,8,30,0,2,19,8,0,1,2,10,1,2,8,1,26
8,30,38,39,8,30,0,2,20,8,0,1,2,9,1,2,7,1,20
8,30,38,39,8,30,0,2,21,8,0,1,2,21,0,2,19,1,23
8,30,38,39,8,30,0,2,22,7,1,2,2,7,1,2,5,1,26
8,30,38,39,8,30,0,2,23,6,1,2,2,6,1,2,4,1,25
8,30,38,39,8,30,0,2,24,5,1,2,2,24,0,2,22,1,25
8,30,38,39,8,30,0,2,25,4,1,2,2,4,1,2,2,1,25
8,30,38,39,8,30,0,2,26,8,0,1,2,26,0,2,24,1,26
8,30,38,39,8,30,0,2,27,8,0,1,2,27,0,2,25,1,27
8,30,38,39,8,30,0,2,28,8,0,1,2,28,0,2,26,1,27
8,31,39,40,8,8,0,2,1,6,1,2,1,6,1,2,1,1,33
8,31,39,40,8,8,0,2,2,5,1,2,2,31,0,1,1,1,23
8,31,39,40,8,8,0,2,3,4,1,2,1,4,1,2,1,1,31
8,31,39,40,8,8,0,2,4,3,1,2,1,3,1,2,1,1,30
8,31,39,40,8,8,0,2,5,5,0,2,2,5,0,2,3,1,30
8,31,39,40,8,8,0,2,6,6,0,2,2,6,0,2,4,1,32
8,31,39,40,8,31,0,2,1,8,0,1,1,8,0,1,1,1,33
8,31,39,40,8,31,0,2,2,8,0,1,1,8,0,1,1,1,23
8,31,39,40,8,31,0,2,3,8,0,1,2,8,0,1,6,1,29
8,31,39,40,8,31,0,2,4,4,0,2,2,4,0,2,2,1,31
8,31,39,40,8,31,0,2,5,5,0,2,1,5,0,2,1,1,28
8,31,39,40,8,31,0,2,6,6,0,2,2,6,0,2,4,1,29
8,31,39,40,8,31,0,2,7,7,0,2,2,7,0,2,5,1,30
8,31,39,40,8,31,0,2,8,8,0,1,2,8,0,2,1,1,28
8,31,39,40,8,31,0,2,9,8,0,1,2,8,0,1,6,1,29
8,31,39,40,8,31,0,2,10,8,0,1,2,10,0,2,8,1,28
8,31,39,40,8,31,0,2,11,8,0,1,2,11,0,2,1,1,28
8,31,39,40,8,31,0,2,12,8,0,1,2,12,0,2,10,1,28
8,31,39,40,8,31,0,2,13,8,0,1,2,13,0,2,11,1,28
8,31,39,40,8,31,0,2,14,8,0,1,2,14,0,2,12,1,27
8,31,39,40,8,31,0,2,15,8,0,1,2,15,0,2,13,1,28
8,31,39,40,8,31,0,2,16,8,0,1,2,14,1,2,1,1,28
8,31,39,40,8,31,0,2,17,8,0,1,2,8,0,1,6,1,29
8,31,39,40,8,31,0,2,18,8,0,1,2,12,1,2,1,1,28
8,31,39,40,8,31,0,2,19,8,0,1,2,11,1,2,1,1,28
8,31,39,40,8,31,0,2,20,8,0,1,2,10,1,2,1,1,28
8,31,39,40,8,31,0,2,21,8,0,1,2,9,1,2,1,1,29
8,31,39,40,8,31,0,2,22,8,0,1,2,8,1,2,1,1,28
8,31,39,40,8,31,0,2,23,7,1,2,1,7,1,2,1,1,28
8,31,39,40,8,31,0,2,24,6,1,2,1,6,1,2,1,1,29
8,31,39,40,8,31,0,2,25,5,1,2,1,5,1,2,1,1,28
8,31,39,40,8,31,0,2,26,4,1,2,1,4,1,2,1,1,28
8,31,39,40,8,31,0,2,27,3,1,2,1,3,1,2,1,1,29
8,31,39,40,8,31,0,2,28,8,0,1,2,28,0,2,26,1,28
8,31,39,40,8,31,0,2,29,8,0,1,2,29,0,2,27,1,29
9,2,11,12,9,9,0,2,1,7,1,2,0,7,1,2,0,0,6
9,2,11,12,9,9,0,2,2,6,1,2,2,6,1,2,4,1,3
9,2,11,12,9,9,0,2,3,5,1,2,1,5,1,2,1,1,3
9,2,11,12,9,9,0,2,4,4,1,2,0,4,1,2,0,0,3
9,2,11,12,9,9,0,2,5,5,0,2,1,5,0,2,1,1,3
9,2,11,12,9,9,0,2,6,6,0,2,2,6,0,2,4,1,3
9,2,11,12,9,9,0,2,7,7,0,2,3,7,0,2,5,1,3
9,3,12,13,9,3,0,2,1,9,0,1,2,9,0,1,7,1,6
9,3,12,13,9,9,0,2,1,7,1,2,2,7,1,2,5,1,4
9,3,12,13,9,9,0,2,2,6,1,2,2,6,1,2,2,2,1
9,3,12,13,9,9,0,2,3,5,1,2,2,5,1,2,2,2,1
9,3,12,13,9,9,0,2,4,3,0,1,1,3,0,1,2,0,4
9,3,12,13,9,9,0,2,5,5,0,2,2,5,0,2,2,2,1
9,3,12,13,9,9,0,2,6,6,0,2,2,6,0,2,2,2,2
9,3,12,13,9,9,0,2,7,7,0,2,2,7,0,2,2,2,1
9,4,13,14,9,4,0,2,1,9,0,1,1,9,0,1,8,0,8
9,4,13,14,9,4,0,2,2,9,0,1,2,9,0,1,2,2,3
9,4,13,14,9,9,0,2,1,4,0,1,1,4,0,1,1,1,6
9,4,13,14,9,9,0,2,2,4,0,1,1,4,0,1,1,1,5
9,4,13,14,9,9,0,2,3,5,1,2,2,5,1,2,2,2,1
9,4,13,14,9,9,0,2,4,4,0,1,1,4,0,1,1,1,5
9,4,13,14,9,9,0,2,5,3,1,2,1,3,1,2,1,1,4
9,4,13,14,9,9,0,2,6,6,0,2,2,6,0,2,4,1,3
9,4,13,14,9,9,0,2,7,4,0,1,1,4,0,1,1,1,5
9,5,14,15,9,5,0,2,1,3,1,2,1,3,1,2,1,1,8
9,5,14,15,9,5,0,2,2,9,0,1,2,9,0,1,7,1,5
9,5,14,15,9,5,0,2,3,9,0,1,1,9,0,1,1,1,6
9,5,14,15,9,9,0,2,1,5,0,1,2,5,0,1,3,1,7
9,5,14,15,9,9,0,2,2,5,0,1,2,6,1,2,1,1,5
9,5,14,15,9,9,0,2,3,3,0,2,1,3,0,2,1,1,5
9,5,14,15,9,9,0,2,4,4,0,2,1,4,0,2,1,1,5
9,5,14,15,9,9,0,2,5,3,1,2,1,3,1,2,1,1,4
9,5,14,15,9,9,0,2,6,5,0,1,2,6,0,2,1,1,4
9,5,14,15,9,9,0,2,7,5,0,1,2,7,0,2,1,1,6
9,8,17,18,9,8,0,2,1,6,1,2,1,6,1,2,1,1,11
9,8,17,18,9,8,0,2,2,5,1,2,1,5,1,2,1,1,6
9,8,17,18,9,8,0,2,3,4,1,2,1,4,1,2,1,1,8
9,8,17,18,9,8,0,2,4,3,1,2,1,3,1,2,1,1,9
9,8,17,18,9,8,0,2,5,5,0,2,1,5,0,2,1,1,7
9,8,17,18,9,8,0,2,6,6,0,2,2,6,0,2,4,1,9
9,8,17,18,9,9,0,2,1,7,1,2,2,8,0,1,7,0,11
9,8,17,18,9,9,0,2,2,6,1,2,2,8,0,1,1,1,7
9,8,17,18,9,9,0,2,3,5,1,2,1,5,1,2,1,1,7
9,8,17,18,9,9,0,2,4,4,0,2,2,4,0,2,2,1,8
9,8,17,18,9,9,0,2,5,5,0,2,2,5,0,2,3,1,8
9,8,17,18,9,9,0,2,6,6,0,2,2,8,0,1,6,1,6
9,8,17,18,9,9,0,2,7,7,0,2,2,8,0,1,7,0,10
9,9,18,19,9,9,0,2,1,7,1,2,1,9,0,1,8,0,13
9,9,18,19,9,9,0,2,2,6,1,2,2,6,1,2,4,1,9
9,9,18,19,9,9,0,2,3,5,1,2,1,5,1,2,1,1,9
9,9,18,19,9,9,0,2,4,4,0,2,2,4,0,2,2,1,9
9,9,18,19,9,9,0,2,5,5,0,2,2,5,0,2,3,1,7
9,9,18,19,9,9,0,2,6,6,0,2,2,6,0,2,4,1,9
9,9,18,19,9,9,0,2,7,7,0,2,2,7,0,2,5,1,11
9,10,19,20,9,9,0,2,1,7,1,2,1,7,1,2,1,1,12
9,10,19,20,9,9,0,2,2,6,1,2,2,6,1,2,4,1,5
9,10,19,20,9,9,0,2,3,3,0,2,1,3,0,2,1,1,11
9,10,19,20,9,9,0,2,4,4,0,2,1,4,0,2,1,1,10
9,10,19,20,9,9,0,2,5,5,0,2,2,5,0,2,3,1,6
9,10,19,20,9,9,0,2,6,6,0,2,1,6,0,2,1,1,11
9,10,19,20,9,9,0,2,7,7,0,2,1,7,0,2,1,1,10
9,10,19,20,9,10,0,2,1,8,1,2,2,9,0,1,8,0,12
9,10,19,20,9,10,0,2,2,7,1,2,2,7,1,2,5,1,9
9,10,19,20,9,10,0,2,3,6,1,2,2,6,1,2,4,1,9
9,10,19,20,9,10,0,2,4,4,0,2,2,9,0,1,8,0,10
9,10,19,20,9,10,0,2,5,4,1,2,1,4,1,2,1,1,9
9,10,19,20,9,10,0,2,6,6,0,2,2,9,0,1,1,1,8
9,10,19,20,9,10,0,2,7,7,0,2,2,7,0,2,5,1,10
9,10,19,20,9,10,0,2,8,8,0,2,2,9,0,1,8,0,10
9,12,21,22,9,9,0,2,1,7,1,2,0,7,1,2,0,0,15
9,12,21,22,9,9,0,2,2,6,1,2,2,12,0,1,1,1,4
9,12,21,22,9,9,0,2,3,5,1,2,1,5,1,2,1,1,11
9,12,21,22,9,9,0,2,4,4,0,2,2,4,0,2,2,1,13
9,12,21,22,9,9,0,2,5,5,0,2,2,5,0,2,3,1,8
9,12,21,22,9,9,0,2,6,6,0,2,2,6,0,2,4,1,11
9,12,21,22,9,9,0,2,7,7,0,2,2,7,0,2,5,1,12
9,12,21,22,9,12,0,2,1,9,0,1,1,10,1,2,0,0,16
9,12,21,22,9,12,0,2,2,9,0,1,2,9,1,2,7,1,2
9,12,21,22,9,12,0,2,3,3,0,2,1,3,0,2,1,1,14
9,12,21,22,9,12,0,2,4,4,0,2,2,4,0,2,2,1,12
9,12,21,22,9,12,0,2,5,5,0,2,2,5,0,2,3,1,4
9,12,21,22,9,12,0,2,6,5,1,2,1,5,1,2,1,1,10
9,12,21,22,9,12,0,2,7,4,1,2,1,4,1,2,1,1,10
9,12,21,22,9,12,0,2,8,8,0,2,2,8,0,2,6,1,6
9,12,21,22,9,12,0,2,9,2,1,2,0,2,1,2,0,0,11
9,12,21,22,9,12,0,2,10,9,0,1,2,10,0,2,1,1,12
9,13,22,23,9,9,0,2,1,7,1,2,0,7,1,2,0,0,16
9,13,22,23,9,9,0,2,2,6,1,2,2,6,1,2,4,1,7
9,13,22,23,9,9,0,2,3,5,1,2,2,13,0,1,1,1,11
9,13,22,23,9,9,0,2,4,4,0,2,2,4,0,2,2,1,10
9,13,22,23,9,9,0,2,5,5,0,2,2,5,0,2,2,2,5
9,13,22,23,9,9,0,2,6,6,0,2,2,13,0,1,1,1,12
9,13,22,23,9,9,0,2,7,7,0,2,2,7,0,2,5,1,8
9,13,22,23,9,13,0,2,1,9,0,1,2,9,0,1,7,1,15
9,13,22,23,9,13,0,2,2,9,0,1,3,10,1,2,1,1,9
9,13,22,23,9,13,0,2,3,3,0,2,1,3,0,2,1,1,14
9,13,22,23,9,13,0,2,4,4,0,2,2,4,0,2,2,1,11
9,13,22,23,9,13,0,2,5,5,0,2,1,5,0,2,1,1,7
9,13,22,23,9,13,0,2,6,6,0,2,1,6,0,2,1,1,9
9,13,22,23,9,13,0,2,7,5,1,2,1,5,1,2,1,1,8
9,13,22,23,9,13,0,2,8,4,1,2,2,4,1,2,2,1,10
9,13,22,23,9,13,0,2,9,3,1,2,1,3,1,2,1,1,13
9,13,22,23,9,13,0,2,10,9,0,1,2,10,0,2,8,1,7
9,13,22,23,9,13,0,2,11,9,0,1,2,11,0,2,1,1,13
9,14,23,24,9,9,0,2,1,7,1,2,1,7,1,2,1,1,17
9,14,23,24,9,9,0,2,2,6,1,2,2,6,1,2,4,1,11
9,14,23,24,9,9,0,2,3,5,1,2,1,5,1,2,1,1,14
9,14,23,24,9,9,0,2,4,4,0,2,2,4,0,2,2,1,15
9,14,23,24,9,9,0,2,5,5,0,2,2,5,0,2,3,1,12
9,14,23,24,9,9,0,2,6,6,0,2,2,6,0,2,4,1,14
9,14,23,24,9,9,0,2,7,7,0,2,2,7,0,2,5,1,16
9,14,23,24,9,14,0,2,1,9,0,1,1,9,0,1,1,1,17
9,14,23,24,9,14,0,2,2,9,0,1,2,11,1,2,1,1,12
9,14,23,24,9,14,0,2,3,9,0,1,2,9,0,1,7,1,13
9,14,23,24,9,14,0,2,4,4,0,2,2,4,0,2,2,1,15
9,14,23,24,9,14,0,2,5,5,0,2,1,5,0,2,1,1,13
9,14,23,24,9,14,0,2,6,6,0,2,2,6,0,2,4,1,13
9,14,23,24,9,14,0,2,7,6,1,2,1,6,1,2,1,1,14
9,14,23,24,9,14,0,2,8,5,1,2,1,5,1,2,1,1,13
9,14,23,24,9,14,0,2,9,4,1,2,1,4,1,2,1,1,14
9,14,23,24,9,14,0,2,10,3,1,2,1,3,1,2,1,1,13
9,14,23,24,9,14,0,2,11,9,0,1,2,11,0,2,9,1,13
9,14,23,24,9,14,0,2,12,9,0,1,2,9,0,1,7,1,15
9,15,24,25,9,9,0,2,1,7,1,2,1,7,1,2,1,1,17
9,15,24,25,9,9,0,2,2,6,1,2,2,6,1,2,4,1,13
9,15,24,25,9,9,0,2,3,5,1,2,1,5,1,2,1,1,16
9,15,24,25,9,9,0,2,4,4,0,2,2,4,0,2,2,1,13
9,15,24,25,9,9,0,2,5,5,0,2,2,5,0,2,3,1,11
9,15,24,25,9,9,0,2,6,6,0,2,2,6,0,2,4,1,16
9,15,24,25,9,9,0,2,7,7,0,2,2,7,0,2,5,1,12
9,15,24,25,9,15,0,2,1,9,0,1,1,9,0,1,1,1,18
9,15,24,25,9,15,0,2,2,9,0,1,2,9,0,1,7,1,15
9,15,24,25,9,15,0,2,3,9,0,1,2,11,1,2,1,1,14
9,15,24,25,9,15,0,2,4,4,0,2,2,4,0,2,2,1,13
9,15,24,25,9,15,0,2,5,5,0,2,2,5,0,2,3,1,12
9,15,24,25,9,15,0,2,6,6,0,2,2,6,0,2,4,1,13
9,15,24,25,9,15,0,2,7,7,0,2,2,7,0,2,5,1,12
9,15,24,25,9,15,0,2,8,6,1,2,2,6,1,2,4,1,12
9,15,24,25,9,15,0,2,9,5,1,2,2,9,0,2,7,1,12
9,15,24,25,9,15,0,2,10,4,1,2,2,4,1,2,2,1,14
9,15,24,25,9,15,0,2,11,9,0,1,2,11,0,2,9,1,10
9,15,24,25,9,15,0,2,12,9,0,1,2,12,0,2,10,1,14
9,15,24,25,9,15,0,2,13,9,0,1,2,9,0,1,7,1,14
9,16,25,26,9,9,0,2,1,7,1,2,1,7,1,2,1,1,19
9,16,25,26,9,9,0,2,2,6,1,2,2,6,1,2,2,2,7
9,16,25,26,9,9,0,2,3,5,1,2,1,5,1,2,1,1,17
9,16,25,26,9,9,0,2,4,4,0,2,2,4,0,2,2,1,16
9,16,25,26,9,9,0,2,5,5,0,2,2,5,0,2,3,1,10
9,16,25,26,9,9,0,2,6,6,0,2,2,6,0,2,4,1,16
9,16,25,26,9,9,0,2,7,7,0,2,2,7,0,2,5,1,16
9,16,25,26,9,16,0,2,1,9,0,1,1,9,0,1,1,1,19
9,16,25,26,9,16,0,2,2,9,0,1,1,9,0,1,1,1,9
9,16,25,26,9,16,0,2,3,9,0,1,1,9,0,1,1,1,17
9,16,25,26,9,16,0,2,4,4,0,2,2,4,0,2,2,1,14
9,16,25,26,9,16,0,2,5,5,0,2,2,5,0,2,3,1,13
9,16,25,26,9,16,0,2,6,6,0,2,2,9,0,1,1,1,14
9,16,25,26,9,16,0,2,7,7,0,2,2,7,0,2,5,1,15
9,16,25,26,9,16,0,2,8,7,1,2,1,7,1,2,1,1,14
9,16,25,26,9,16,0,2,9,6,1,2,2,6,1,2,4,1,11
9,16,25,26,9,16,0,2,10,5,1,2,2,9,0,1,7,1,14
9,16,25,26,9,16,0,2,11,4,1,2,1,4,1,2,1,1,12
9,16,25,26,9,16,0,2,12,9,0,1,2,12,0,2,10,1,11
9,16,25,26,9,16,0,2,13,9,0,1,1,9,0,1,1,1,17
9,16,25,26,9,16,0,2,14,9,0,1,2,9,0,1,7,1,14
9,17,26,27,9,9,0,2,1,7,1,2,0,7,1,2,0,0,20
9,17,26,27,9,9,0,2,2,6,1,2,2,6,1,2,4,1,9
9,17,26,27,9,9,0,2,3,5,1,2,1,5,1,2,1,1,18
9,17,26,27,9,9,0,2,4,4,0,2,2,4,0,2,2,1,16
9,17,26,27,9,9,0,2,5,5,0,2,2,5,0,2,3,1,6
9,17,26,27,9,9,0,2,6,6,0,2,2,6,0,2,4,1,15
9,17,26,27,9,9,0,2,7,7,0,2,2,7,0,2,5,1,14
9,17,26,27,9,17,0,2,1,9,0,1,1,15,1,2,0,0,21
9,17,26,27,9,17,0,2,2,9,0,1,3,14,1,2,12,1,12
9,17,26,27,9,17,0,2,3,9,0,1,1,9,0,1,1,1,17
9,17,26,27,9,17,0,2,4,4,0,2,2,4,0,2,2,1,13
9,17,26,27,9,17,0,2,5,5,0,2,2,5,0,2,2,2,5
9,17,26,27,9,17,0,2,6,6,0,2,2,9,0,1,1,1,10
9,17,26,27,9,17,0,2,7,7,0,2,2,7,0,2,5,1,10
9,17,26,27,9,17,0,2,8,8,0,2,2,8,0,2,2,2,9
9,17,26,27,9,17,0,2,9,7,1,2,3,9,0,2,7,1,6
9,17,26,27,9,17,0,2,10,6,1,2,2,6,1,2,4,1,8
9,17,26,27,9,17,0,2,11,5,1,2,2,5,1,2,2,2,8
9,17,26,27,9,17,0,2,12,9,0,1,6,12,0,2,10,1,3
9,17,26,27,9,17,0,2,13,9,0,1,2,13,0,2,11,1,12
9,17,26,27,9,17,0,2,14,9,0,1,2,9,0,1,2,2,7
9,17,26,27,9,17,0,2,15,9,0,1,3,15,0,2,13,1,8
9,18,27,28,9,9,0,2,1,7,1,2,1,7,1,2,1,1,21
9,18,27,28,9,9,0,2,2,6,1,2,2,18,0,1,1,1,9
9,18,27,28,9,9,0,2,3,5,1,2,1,5,1,2,1,1,18
9,18,27,28,9,9,0,2,4,4,0,2,2,4,0,2,2,1,19
9,18,27,28,9,9,0,2,5,5,0,2,2,5,0,2,3,1,15
9,18,27,28,9,9,0,2,6,6,0,2,2,6,0,2,4,1,18
9,18,27,28,9,9,0,2,7,7,0,2,2,7,0,2,5,1,20
9,18,27,28,9,18,0,2,1,9,0,1,1,9,0,1,1,1,21
9,18,27,28,9,18,0,2,2,9,0,1,1,9,0,1,1,1,9
9,18,27,28,9,18,0,2,3,3,0,2,1,3,0,2,1,1,20
9,18,27,28,9,18,0,2,4,4,0,2,2,4,0,2,2,1,19
9,18,27,28,9,18,0,2,5,5,0,2,2,5,0,2,3,1,13
9,18,27,28,9,18,0,2,6,6,0,2,1,6,0,2,1,1,18
9,18,27,28,9,18,0,2,7,7,0,2,2,7,0,2,5,1,18
9,18,27,28,9,18,0,2,8,8,0,2,2,8,0,2,6,1,12
9,18,27,28,9,18,0,2,9,8,1,2,1,8,1,2,1,1,16
9,18,27,28,9,18,0,2,10,7,1,2,2,7,1,2,5,1,15
9,18,27,28,9,18,0,2,11,6,1,2,1,6,1,2,1,1,15
9,18,27,28,9,18,0,2,12,5,1,2,1,5,1,2,1,1,12
9,18,27,28,9,18,0,2,13,4,1,2,2,4,1,2,2,1,16
9,18,27,28,9,18,0,2,14,3,1,2,1,3,1,2,1,1,18
9,18,27,28,9,18,0,2,15,9,0,1,2,15,0,2,13,1,14
9,18,27,28,9,18,0,2,16,9,0,1,2,9,0,1,7,1,20
9,19,28,29,9,9,0,2,1,7,1,2,1,19,0,1,18,0,23
9,19,28,29,9,9,0,2,2,6,1,2,2,6,1,2,4,1,17
9,19,28,29,9,9,0,2,3,5,1,2,1,5,1,2,1,1,20
9,19,28,29,9,9,0,2,4,4,0,2,2,4,0,2,2,1,19
9,19,28,29,9,9,0,2,5,5,0,2,2,5,0,2,3,1,16
9,19,28,29,9,9,0,2,6,6,0,2,2,6,0,2,4,1,20
9,19,28,29,9,9,0,2,7,7,0,2,2,7,0,2,5,1,18
9,19,28,29,9,19,0,2,1,9,0,1,1,9,0,1,1,1,22
9,19,28,29,9,19,0,2,2,9,0,1,3,16,1,2,1,1,15
